operation,randomOffset,transferSize,aggregateFilesizeMB,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask
read,1,8191.929237568348,2421.8150177001953,300,300,0.869217572,[10],10,30,2786.2011718513613,pfs,309995,individuals,32998-dc103,columns.txt,1,initial_data
read,1,8191.929237568348,2421.8150177001953,300,300,0.869217572,[10],10,30,2786.2011718513613,pfs,309995,individuals,32998-dc103,ALL.chr5.250000.vcf,1,initial_data
write,0,15688.2,0.07480716705322266,300,300,6.6788e-05,[10],10,30,1120.068980254277,pfs,5,individuals,32998-dc103,chr5n-3401-3601.tar.gz,1,final_data
read,1,98293.89814231738,1190.8776111602783,10,10,0.178423418,[10],10,1,6674.44679913193,pfs,12704,sifting,28150-dc103,ALL.chr5.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf,1,initial_data
write,0,21557.9,0.20559215545654297,10,10,0.000266847,[10],10,1,770.4495664427292,pfs,10,mutation_overlap,26198-dc108,chr4-AMR.tar.gz,1,final_data
read,1,18585.59,1.7724599838256836,10,10,0.000636078,[10],10,1,2786.545020934042,pfs,100,mutation_overlap,26198-dc108,chr4n.tar.gz,1,individuals_merge
read,1,18585.59,1.7724599838256836,10,10,0.000636078,[10],10,1,2786.545020934042,pfs,100,mutation_overlap,26198-dc108,sifted.SIFT.chr4.txt,1,sifting
read,0,18585.59,1.7724599838256836,10,10,0.000636078,[10],10,1,2786.545020934042,pfs,100,mutation_overlap,26198-dc108,AMR,1,initial_data
read,1,8191.921474379654,2421.75803565979,300,300,0.785135835,[10],10,30,3084.5083458199183,pfs,309988,individuals,38368-dc105,columns.txt,1,initial_data
read,1,8191.921474379654,2421.75803565979,300,300,0.785135835,[10],10,30,3084.5083458199183,pfs,309988,individuals,38368-dc105,ALL.chr2.250000.vcf,1,initial_data
write,0,15597.2,0.07437324523925781,300,300,5.8959e-05,[10],10,30,1261.4400725802304,pfs,5,individuals,38368-dc105,chr2n-1801-2001.tar.gz,1,final_data
write,0,15265.5,0.08734989166259766,300,300,7.571e-05,[10],10,30,1153.7431206260421,pfs,6,individuals,23870-dc107,chr3n-4601-4801.tar.gz,1,final_data
read,1,8191.912230276168,2421.794364929199,300,300,0.795872897,[10],10,30,3042.9411204452654,pfs,309993,individuals,23870-dc107,ALL.chr3.250000.vcf,1,initial_data
read,1,8191.912230276168,2421.794364929199,300,300,0.795872897,[10],10,30,3042.9411204452654,pfs,309993,individuals,23870-dc107,columns.txt,1,initial_data
write,0,8194.71264367816,0.6799125671386719,10,10,0.000415061,[10],10,1,1638.1027539052618,pfs,87,sifting,28145-dc103,sifted.SIFT.chr5.txt,1,final_data
read,1,8191.854788984846,1198.6115655899048,10,10,0.292437948,[10],10,1,4098.686828393094,pfs,153425,sifting,28145-dc103,ALL.chr5.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf,1,initial_data
read,1,8191.854788984846,1198.6115655899048,10,10,0.292437948,[10],10,1,4098.686828393094,pfs,153425,sifting,28145-dc103,SIFT.chr5.vcf,1,initial_data
write,0,16985.2,0.08099174499511719,300,300,8.969e-05,[10],10,30,903.0186753831774,pfs,5,individuals,38361-dc105,chr2n-3401-3601.tar.gz,1,final_data
read,1,8191.921474379654,2421.75803565979,300,300,0.865469047,[10],10,30,2798.202944466239,pfs,309988,individuals,38361-dc105,ALL.chr2.250000.vcf,1,initial_data
read,1,8191.921474379654,2421.75803565979,300,300,0.865469047,[10],10,30,2798.202944466239,pfs,309988,individuals,38361-dc105,columns.txt,1,initial_data
read,1,13234.88053097345,2.8525190353393555,10,10,0.001083562,[10],10,1,2632.53882596414,pfs,226,frequency,41158-dc104,sifted.SIFT.chr1.txt,1,sifting
read,1,13234.88053097345,2.8525190353393555,10,10,0.001083562,[10],10,1,2632.53882596414,pfs,226,frequency,41158-dc104,chr1n.tar.gz,1,individuals_merge
write,0,20517.677506775068,7.220290184020996,10,10,0.005570765,[10],10,1,1296.10388950548,pfs,369,frequency,41158-dc104,chr1-EAS-freq.tar.gz,1,final_data
read,0,13234.88053097345,2.8525190353393555,10,10,0.001083562,[10],10,1,2632.53882596414,pfs,226,frequency,41158-dc104,EAS,1,initial_data
read,1,17006.285714285714,1.81646728515625,10,10,0.000617873,[10],10,1,2939.8716000800327,pfs,112,mutation_overlap,36186-dc103,sifted.SIFT.chr5.txt,1,sifting
read,1,17006.285714285714,1.81646728515625,10,10,0.000617873,[10],10,1,2939.8716000800327,pfs,112,mutation_overlap,36186-dc103,chr5n.tar.gz,1,individuals_merge
write,0,23876.416666666668,0.27324390411376953,10,10,0.000253297,[10],10,1,1078.7490736714985,pfs,12,mutation_overlap,36186-dc103,chr5-GBR.tar.gz,1,final_data
read,0,17006.285714285714,1.81646728515625,10,10,0.000617873,[10],10,1,2939.8716000800327,pfs,112,mutation_overlap,36186-dc103,GBR,1,initial_data
read,1,18586.58394160584,2.4284000396728516,10,10,0.000818394,[10],10,1,2967.2749796221033,pfs,137,mutation_overlap,26181-dc107,sifted.SIFT.chr3.txt,1,sifting
write,0,20503.416666666668,0.23464298248291016,10,10,0.000230969,[10],10,1,1015.9068207547773,pfs,12,mutation_overlap,26181-dc107,chr3-GBR.tar.gz,1,final_data
read,1,18586.58394160584,2.4284000396728516,10,10,0.000818394,[10],10,1,2967.2749796221033,pfs,137,mutation_overlap,26181-dc107,chr3n.tar.gz,1,individuals_merge
read,0,18586.58394160584,2.4284000396728516,10,10,0.000818394,[10],10,1,2967.2749796221033,pfs,137,mutation_overlap,26181-dc107,GBR,1,initial_data
write,0,15683.5,0.08974170684814453,300,300,0.000101377,[10],10,30,885.2274859992358,pfs,6,individuals,33185-dc103,chr5n-2801-3001.tar.gz,1,final_data
read,1,8191.929237568348,2421.8150177001953,300,300,0.865308684,[10],10,30,2798.787372045136,pfs,309995,individuals,33185-dc103,ALL.chr5.250000.vcf,1,initial_data
read,1,8191.929237568348,2421.8150177001953,300,300,0.865308684,[10],10,30,2798.787372045136,pfs,309995,individuals,33185-dc103,columns.txt,1,initial_data
read,1,8191.930583199192,2421.8310403823853,300,300,0.877987304,[10],10,30,2758.3895909984426,pfs,309997,individuals,22283-dc108,columns.txt,1,initial_data
write,0,15324.6,0.0730733871459961,300,300,9.046e-05,[10],10,30,807.7977796373657,pfs,5,individuals,22283-dc108,chr4n-1401-1601.tar.gz,1,final_data
read,1,8191.930583199192,2421.8310403823853,300,300,0.877987304,[10],10,30,2758.3895909984426,pfs,309997,individuals,22283-dc108,ALL.chr4.250000.vcf,1,initial_data
read,1,8191.912280079227,2421.833441734314,300,300,0.842957098,[10],10,30,2873.0209965374943,pfs,309998,individuals,37373-dc104,ALL.chr1.250000.vcf,1,initial_data
read,1,8191.912280079227,2421.833441734314,300,300,0.842957098,[10],10,30,2873.0209965374943,pfs,309998,individuals,37373-dc104,columns.txt,1,initial_data
write,0,16039.833333333334,0.0917806625366211,300,300,7.741e-05,[10],10,30,1185.6434896863595,pfs,6,individuals,37373-dc104,chr1n-2601-2801.tar.gz,1,final_data
write,0,24165.4,0.3456888198852539,10,10,0.000269978,[10],10,1,1280.4332941397222,pfs,15,frequency,26755-dc108,chr4-EUR-freq.tar.gz,1,final_data
read,1,18596.23,1.7734746932983398,10,10,0.000676107,[10],10,1,2623.0680843392242,pfs,100,frequency,26755-dc108,sifted.SIFT.chr4.txt,1,sifting
read,1,18596.23,1.7734746932983398,10,10,0.000676107,[10],10,1,2623.0680843392242,pfs,100,frequency,26755-dc108,chr4n.tar.gz,1,individuals_merge
read,0,18596.23,1.7734746932983398,10,10,0.000676107,[10],10,1,2623.0680843392242,pfs,100,frequency,26755-dc108,EUR,1,initial_data
read,1,8191.912230276168,2421.794364929199,300,300,0.813238735,[10],10,30,2977.9623875505627,pfs,309993,individuals,23854-dc107,columns.txt,1,initial_data
write,0,17329.4,0.08263301849365234,300,300,7.2839e-05,[10],10,30,1134.4611882872134,pfs,5,individuals,23854-dc107,chr3n-3801-4001.tar.gz,1,final_data
read,1,8191.912230276168,2421.794364929199,300,300,0.813238735,[10],10,30,2977.9623875505627,pfs,309993,individuals,23854-dc107,ALL.chr3.250000.vcf,1,initial_data
write,0,20644.384615384617,0.25594425201416016,10,10,0.000494212,[10],10,1,517.8835236986561,pfs,13,mutation_overlap,40103-dc105,chr2-GBR.tar.gz,1,final_data
read,0,15368.503267973856,2.2424516677856445,10,10,0.000774528,[10],10,1,2895.249323182176,pfs,153,mutation_overlap,40103-dc105,GBR,1,initial_data
read,1,15368.503267973856,2.2424516677856445,10,10,0.000774528,[10],10,1,2895.249323182176,pfs,153,mutation_overlap,40103-dc105,sifted.SIFT.chr2.txt,1,sifting
read,1,15368.503267973856,2.2424516677856445,10,10,0.000774528,[10],10,1,2895.249323182176,pfs,153,mutation_overlap,40103-dc105,chr2n.tar.gz,1,individuals_merge
write,0,16373.2,0.07807350158691406,300,300,6.2707e-05,[10],10,30,1245.0524118027345,pfs,5,individuals,33194-dc103,chr5n-4801-5001.tar.gz,1,final_data
read,1,8191.929237568348,2421.8150177001953,300,300,0.784449579,[10],10,30,3087.27938994814,pfs,309995,individuals,33194-dc103,ALL.chr5.250000.vcf,1,initial_data
read,1,8191.929237568348,2421.8150177001953,300,300,0.784449579,[10],10,30,3087.27938994814,pfs,309995,individuals,33194-dc103,columns.txt,1,initial_data
read,1,8191.929237568348,2421.8150177001953,300,300,0.805234071,[10],10,30,3007.5913388669755,pfs,309995,individuals,32350-dc103,columns.txt,1,initial_data
write,0,16282.4,0.07764053344726562,300,300,6.6129e-05,[10],10,30,1174.0769321669104,pfs,5,individuals,32350-dc103,chr5n-801-1001.tar.gz,1,final_data
read,1,8191.929237568348,2421.8150177001953,300,300,0.805234071,[10],10,30,3007.5913388669755,pfs,309995,individuals,32350-dc103,ALL.chr5.250000.vcf,1,initial_data
read,1,17006.285714285714,1.81646728515625,10,10,0.00061206,[10],10,1,2967.7928391926444,pfs,112,frequency,36713-dc103,chr5n.tar.gz,1,individuals_merge
read,1,17006.285714285714,1.81646728515625,10,10,0.00061206,[10],10,1,2967.7928391926444,pfs,112,frequency,36713-dc103,sifted.SIFT.chr5.txt,1,sifting
read,0,17006.285714285714,1.81646728515625,10,10,0.00061206,[10],10,1,2967.7928391926444,pfs,112,frequency,36713-dc103,GBR,1,initial_data
write,0,20750.752913752913,8.489678382873535,10,10,0.006275645,[10],10,1,1352.7977415665698,pfs,429,frequency,36713-dc103,chr5-GBR-freq.tar.gz,1,final_data
read,1,8191.912230276168,2421.794364929199,300,300,0.786149246,[10],10,30,3080.5783726837017,pfs,309993,individuals,23860-dc107,ALL.chr3.250000.vcf,1,initial_data
write,0,15045.833333333334,0.08609294891357422,300,300,8.0069e-05,[10],10,30,1075.234471687847,pfs,6,individuals,23860-dc107,chr3n-1001-1201.tar.gz,1,final_data
read,1,8191.912230276168,2421.794364929199,300,300,0.786149246,[10],10,30,3080.5783726837017,pfs,309993,individuals,23860-dc107,columns.txt,1,initial_data
write,0,14946.833333333334,0.0855264663696289,300,300,0.000101739,[10],10,30,840.6458326662234,pfs,6,individuals,38268-dc104,chr1n-5201-5401.tar.gz,1,final_data
read,1,8191.912280079227,2421.833441734314,300,300,0.872755475,[10],10,30,2774.9278132392283,pfs,309998,individuals,38268-dc104,columns.txt,1,initial_data
read,1,8191.912280079227,2421.833441734314,300,300,0.872755475,[10],10,30,2774.9278132392283,pfs,309998,individuals,38268-dc104,ALL.chr1.250000.vcf,1,initial_data
read,1,8191.912280079227,2421.833441734314,300,300,0.838851684,[10],10,30,2887.081814255873,pfs,309998,individuals,35486-dc104,ALL.chr1.250000.vcf,1,initial_data
read,1,8191.912280079227,2421.833441734314,300,300,0.838851684,[10],10,30,2887.081814255873,pfs,309998,individuals,35486-dc104,columns.txt,1,initial_data
write,0,15462.2,0.0737295150756836,300,300,7.069e-05,[10],10,30,1042.99780839841,pfs,5,individuals,35486-dc104,chr1n-2801-3001.tar.gz,1,final_data
write,0,16964.2,0.08089160919189453,300,300,7.1397e-05,[10],10,30,1132.983307308354,pfs,5,individuals,38363-dc105,chr2n-2601-2801.tar.gz,1,final_data
read,1,8191.921474379654,2421.75803565979,300,300,0.789936021,[10],10,30,3065.7647850949056,pfs,309988,individuals,38363-dc105,columns.txt,1,initial_data
read,1,8191.921474379654,2421.75803565979,300,300,0.789936021,[10],10,30,3065.7647850949056,pfs,309988,individuals,38363-dc105,ALL.chr2.250000.vcf,1,initial_data
read,1,8191.912230276168,2421.794364929199,300,300,0.809483427,[10],10,30,2991.7775758603634,pfs,309993,individuals,22922-dc107,ALL.chr3.250000.vcf,1,initial_data
read,1,8191.912230276168,2421.794364929199,300,300,0.809483427,[10],10,30,2991.7775758603634,pfs,309993,individuals,22922-dc107,columns.txt,1,initial_data
write,0,17667.6,0.08424568176269531,300,300,7.0309e-05,[10],10,30,1198.2204520430573,pfs,5,individuals,22922-dc107,chr3n-5601-5801.tar.gz,1,final_data
read,1,8191.921474379654,2421.75803565979,300,300,0.798980005,[10],10,30,3031.0621298461533,pfs,309988,individuals,38370-dc105,ALL.chr2.250000.vcf,1,initial_data
read,1,8191.921474379654,2421.75803565979,300,300,0.798980005,[10],10,30,3031.0621298461533,pfs,309988,individuals,38370-dc105,columns.txt,1,initial_data
write,0,7778.25,0.029671669006347656,300,300,3.832e-05,[10],10,30,774.3128655101164,pfs,4,individuals,38370-dc105,chr2n-1-201.tar.gz,1,final_data
write,0,20122.577114427862,3.857267379760742,10,10,0.003222091,[10],10,1,1197.1317320835267,pfs,201,frequency,41203-dc105,chr2-AMR-freq.tar.gz,1,final_data
read,1,15390.67320261438,2.2456865310668945,10,10,0.000796988,[10],10,1,2817.71686784104,pfs,153,frequency,41203-dc105,sifted.SIFT.chr2.txt,1,sifting
read,0,15390.67320261438,2.2456865310668945,10,10,0.000796988,[10],10,1,2817.71686784104,pfs,153,frequency,41203-dc105,AMR,1,initial_data
read,1,15390.67320261438,2.2456865310668945,10,10,0.000796988,[10],10,1,2817.71686784104,pfs,153,frequency,41203-dc105,chr2n.tar.gz,1,individuals_merge
read,1,8191.930583199192,2421.8310403823853,300,300,0.804502388,[10],10,30,3010.3466148846105,pfs,309997,individuals,22319-dc108,columns.txt,1,initial_data
write,0,15570.6,0.07424640655517578,300,300,6.7388e-05,[10],10,30,1101.7748939748292,pfs,5,individuals,22319-dc108,chr4n-201-401.tar.gz,1,final_data
read,1,8191.930583199192,2421.8310403823853,300,300,0.804502388,[10],10,30,3010.3466148846105,pfs,309997,individuals,22319-dc108,ALL.chr4.250000.vcf,1,initial_data
read,0,13236.721238938053,2.8529157638549805,10,10,0.001082776,[10],10,1,2634.816216701313,pfs,226,mutation_overlap,40786-dc104,EUR,1,initial_data
read,1,13236.721238938053,2.8529157638549805,10,10,0.001082776,[10],10,1,2634.816216701313,pfs,226,mutation_overlap,40786-dc104,chr1n.tar.gz,1,individuals_merge
read,1,13236.721238938053,2.8529157638549805,10,10,0.001082776,[10],10,1,2634.816216701313,pfs,226,mutation_overlap,40786-dc104,sifted.SIFT.chr1.txt,1,sifting
write,0,22026.625,0.33609962463378906,10,10,0.000366266,[10],10,1,917.6380680537889,pfs,16,mutation_overlap,40786-dc104,chr1-EUR.tar.gz,1,final_data
read,1,15415.771241830065,2.2493486404418945,10,10,0.000794777,[10],10,1,2830.163228731952,pfs,153,frequency,41068-dc105,sifted.SIFT.chr2.txt,1,sifting
write,0,20322.923076923078,2.267629623413086,10,10,0.001619885,[10],10,1,1399.870746017826,pfs,117,frequency,41068-dc105,chr2-AFR-freq.tar.gz,1,final_data
read,0,15415.771241830065,2.2493486404418945,10,10,0.000794777,[10],10,1,2830.163228731952,pfs,153,frequency,41068-dc105,AFR,1,initial_data
read,1,15415.771241830065,2.2493486404418945,10,10,0.000794777,[10],10,1,2830.163228731952,pfs,153,frequency,41068-dc105,chr2n.tar.gz,1,individuals_merge
read,1,8191.912230276168,2421.794364929199,300,300,0.80067199,[10],10,30,3024.7022440852456,pfs,309993,individuals,21264-dc107,columns.txt,1,initial_data
write,0,16840.0,0.0963592529296875,300,300,7.7569e-05,[10],10,30,1242.2392054775426,pfs,6,individuals,21264-dc107,chr3n-1201-1401.tar.gz,1,final_data
read,1,8191.912230276168,2421.794364929199,300,300,0.80067199,[10],10,30,3024.7022440852456,pfs,309993,individuals,21264-dc107,ALL.chr3.250000.vcf,1,initial_data
read,1,8191.929237568348,2421.8150177001953,300,300,0.797113998,[10],10,30,3038.229191529259,pfs,309995,individuals,33183-dc103,ALL.chr5.250000.vcf,1,initial_data
read,1,8191.929237568348,2421.8150177001953,300,300,0.797113998,[10],10,30,3038.229191529259,pfs,309995,individuals,33183-dc103,columns.txt,1,initial_data
write,0,15991.0,0.07625102996826172,300,300,6.9019e-05,[10],10,30,1104.783175187437,pfs,5,individuals,33183-dc103,chr5n-2601-2801.tar.gz,1,final_data
read,0,17042.35714285714,1.8203201293945312,10,10,0.000567083,[10],10,1,3209.9712553445106,pfs,112,mutation_overlap,36184-dc103,EAS,1,initial_data
write,0,22195.0,0.3598356246948242,10,10,0.000292984,[10],10,1,1228.175001688912,pfs,17,mutation_overlap,36184-dc103,chr5-EAS.tar.gz,1,final_data
read,1,17042.35714285714,1.8203201293945312,10,10,0.000567083,[10],10,1,3209.9712553445106,pfs,112,mutation_overlap,36184-dc103,chr5n.tar.gz,1,individuals_merge
read,1,17042.35714285714,1.8203201293945312,10,10,0.000567083,[10],10,1,3209.9712553445106,pfs,112,mutation_overlap,36184-dc103,sifted.SIFT.chr5.txt,1,sifting
write,0,20949.072434607646,9.929360389709473,10,10,0.006743371,[10],10,1,1472.462421199942,pfs,497,frequency,36711-dc103,chr5-ALL-freq.tar.gz,1,final_data
read,0,17248.64285714286,1.8423538208007812,10,10,0.000666585,[10],10,1,2763.8693051910577,pfs,112,frequency,36711-dc103,ALL,1,initial_data
read,1,17248.64285714286,1.8423538208007812,10,10,0.000666585,[10],10,1,2763.8693051910577,pfs,112,frequency,36711-dc103,chr5n.tar.gz,1,individuals_merge
read,1,17248.64285714286,1.8423538208007812,10,10,0.000666585,[10],10,1,2763.8693051910577,pfs,112,frequency,36711-dc103,sifted.SIFT.chr5.txt,1,sifting
read,1,8191.912230276168,2421.794364929199,300,300,0.821705328,[10],10,30,2947.2784006691986,pfs,309993,individuals,23021-dc107,columns.txt,1,initial_data
read,1,8191.912230276168,2421.794364929199,300,300,0.821705328,[10],10,30,2947.2784006691986,pfs,309993,individuals,23021-dc107,ALL.chr3.250000.vcf,1,initial_data
write,0,16937.833333333332,0.09691905975341797,300,300,0.000106139,[10],10,30,913.1333416879561,pfs,6,individuals,23021-dc107,chr3n-5801-6001.tar.gz,1,final_data
read,1,8191.912230276168,2421.794364929199,300,300,0.865039473,[10],10,30,2799.6345144000143,pfs,309993,individuals,23864-dc107,ALL.chr3.250000.vcf,1,initial_data
write,0,15419.4,0.07352542877197266,300,300,7.572e-05,[10],10,30,971.0172843630831,pfs,5,individuals,23864-dc107,chr3n-2201-2401.tar.gz,1,final_data
read,1,8191.912230276168,2421.794364929199,300,300,0.865039473,[10],10,30,2799.6345144000143,pfs,309993,individuals,23864-dc107,columns.txt,1,initial_data
write,0,16278.2,0.0776205062866211,300,300,6.7979e-05,[10],10,30,1141.8306578005133,pfs,5,individuals,22117-dc107,chr3n-2601-2801.tar.gz,1,final_data
read,1,8191.912230276168,2421.794364929199,300,300,0.820371,[10],10,30,2952.0721294745904,pfs,309993,individuals,22117-dc107,columns.txt,1,initial_data
read,1,8191.912230276168,2421.794364929199,300,300,0.820371,[10],10,30,2952.0721294745904,pfs,309993,individuals,22117-dc107,ALL.chr3.250000.vcf,1,initial_data
read,1,17046.071428571428,1.8207168579101562,10,10,0.000662488,[10],10,1,2748.301641554498,pfs,112,mutation_overlap,36194-dc103,chr5n.tar.gz,1,individuals_merge
read,1,17046.071428571428,1.8207168579101562,10,10,0.000662488,[10],10,1,2748.301641554498,pfs,112,mutation_overlap,36194-dc103,sifted.SIFT.chr5.txt,1,sifting
write,0,22036.14285714286,0.29421424865722656,10,10,0.00041284,[10],10,1,712.6592594158186,pfs,14,mutation_overlap,36194-dc103,chr5-EUR.tar.gz,1,final_data
read,0,17046.071428571428,1.8207168579101562,10,10,0.000662488,[10],10,1,2748.301641554498,pfs,112,mutation_overlap,36194-dc103,EUR,1,initial_data
read,0,15545.915032679739,2.268338203430176,10,10,0.000766312,[10],10,1,2960.0713592246707,pfs,153,frequency,41110-dc105,ALL,1,initial_data
write,0,20160.31016042781,3.5953311920166016,10,10,0.002420467,[10],10,1,1485.3874033467928,pfs,187,frequency,41110-dc105,chr2-ALL-freq.tar.gz,1,final_data
read,1,15545.915032679739,2.268338203430176,10,10,0.000766312,[10],10,1,2960.0713592246707,pfs,153,frequency,41110-dc105,sifted.SIFT.chr2.txt,1,sifting
read,1,15545.915032679739,2.268338203430176,10,10,0.000766312,[10],10,1,2960.0713592246707,pfs,153,frequency,41110-dc105,chr2n.tar.gz,1,individuals_merge
read,1,8191.912280079227,2421.833441734314,300,300,0.814882344,[10],10,30,2972.0038230872674,pfs,309998,individuals,37298-dc104,columns.txt,1,initial_data
write,0,15733.5,0.0900278091430664,300,300,8.5758e-05,[10],10,30,1049.7890475881713,pfs,6,individuals,37298-dc104,chr1n-1601-1801.tar.gz,1,final_data
read,1,8191.912280079227,2421.833441734314,300,300,0.814882344,[10],10,30,2972.0038230872674,pfs,309998,individuals,37298-dc104,ALL.chr1.250000.vcf,1,initial_data
read,1,8191.912230276168,2421.794364929199,300,300,0.817611372,[10],10,30,2962.0360575527798,pfs,309993,individuals,20590-dc107,ALL.chr3.250000.vcf,1,initial_data
write,0,15347.166666666666,0.08781719207763672,300,300,9.472e-05,[10],10,30,927.1240717655903,pfs,6,individuals,20590-dc107,chr3n-801-1001.tar.gz,1,final_data
read,1,8191.912230276168,2421.794364929199,300,300,0.817611372,[10],10,30,2962.0360575527798,pfs,309993,individuals,20590-dc107,columns.txt,1,initial_data
read,0,18823.11,1.7951116561889648,10,10,0.000622943,[10],10,1,2881.662778438741,pfs,100,mutation_overlap,26235-dc108,ALL,1,initial_data
read,1,18823.11,1.7951116561889648,10,10,0.000622943,[10],10,1,2881.662778438741,pfs,100,mutation_overlap,26235-dc108,sifted.SIFT.chr4.txt,1,sifting
read,1,18823.11,1.7951116561889648,10,10,0.000622943,[10],10,1,2881.662778438741,pfs,100,mutation_overlap,26235-dc108,chr4n.tar.gz,1,individuals_merge
write,0,15861.266666666666,0.2268972396850586,10,10,0.00014973,[10],10,1,1515.3759412613279,pfs,15,mutation_overlap,26235-dc108,chr4-ALL.tar.gz,1,final_data
read,1,8191.929237568348,2421.8150177001953,300,300,0.80313508,[10],10,30,3015.4516693508085,pfs,309995,individuals,30367-dc103,columns.txt,1,initial_data
read,1,8191.929237568348,2421.8150177001953,300,300,0.80313508,[10],10,30,3015.4516693508085,pfs,309995,individuals,30367-dc103,ALL.chr5.250000.vcf,1,initial_data
write,0,15418.0,0.07351875305175781,300,300,7.7929e-05,[10],10,30,943.4068581883228,pfs,5,individuals,30367-dc103,chr5n-3001-3201.tar.gz,1,final_data
read,1,8191.912230276168,2421.794364929199,300,300,0.78546222,[10],10,30,3083.2728847597523,pfs,309993,individuals,23254-dc107,ALL.chr3.250000.vcf,1,initial_data
read,1,8191.912230276168,2421.794364929199,300,300,0.78546222,[10],10,30,3083.2728847597523,pfs,309993,individuals,23254-dc107,columns.txt,1,initial_data
write,0,14831.6,0.07072257995605469,300,300,7.9519e-05,[10],10,30,889.3796445636224,pfs,5,individuals,23254-dc107,chr3n-1401-1601.tar.gz,1,final_data
write,0,16901.8,0.08059406280517578,300,300,7.8598e-05,[10],10,30,1025.395847288427,pfs,5,individuals,20627-dc107,chr3n-3401-3601.tar.gz,1,final_data
read,1,8191.912230276168,2421.794364929199,300,300,0.8125454,[10],10,30,2980.5034462433723,pfs,309993,individuals,20627-dc107,ALL.chr3.250000.vcf,1,initial_data
read,1,8191.912230276168,2421.794364929199,300,300,0.8125454,[10],10,30,2980.5034462433723,pfs,309993,individuals,20627-dc107,columns.txt,1,initial_data
write,0,14222.833333333334,0.08138370513916016,300,300,7.0458e-05,[10],10,30,1155.0669212745204,pfs,6,individuals,35642-dc104,chr1n-801-1001.tar.gz,1,final_data
read,1,8191.912280079227,2421.833441734314,300,300,0.787807051,[10],10,30,3074.1454251522227,pfs,309998,individuals,35642-dc104,ALL.chr1.250000.vcf,1,initial_data
read,1,8191.912280079227,2421.833441734314,300,300,0.787807051,[10],10,30,3074.1454251522227,pfs,309998,individuals,35642-dc104,columns.txt,1,initial_data
read,1,13337.110619469027,2.8745527267456055,10,10,0.001100546,[10],10,1,2611.9332828846823,pfs,226,mutation_overlap,40780-dc104,sifted.SIFT.chr1.txt,1,sifting
read,1,13337.110619469027,2.8745527267456055,10,10,0.001100546,[10],10,1,2611.9332828846823,pfs,226,mutation_overlap,40780-dc104,chr1n.tar.gz,1,individuals_merge
write,0,19482.571428571428,0.3901805877685547,10,10,0.000222226,[10],10,1,1755.782796650953,pfs,21,mutation_overlap,40780-dc104,chr1-ALL.tar.gz,1,final_data
read,0,13337.110619469027,2.8745527267456055,10,10,0.001100546,[10],10,1,2611.9332828846823,pfs,226,mutation_overlap,40780-dc104,ALL,1,initial_data
read,1,8191.930583199192,2421.8310403823853,300,300,0.81438199,[10],10,30,2973.8268651820076,pfs,309997,individuals,23916-dc108,columns.txt,1,initial_data
write,0,15054.4,0.07178497314453125,300,300,7.8569e-05,[10],10,30,913.6551711811434,pfs,5,individuals,23916-dc108,chr4n-2601-2801.tar.gz,1,final_data
read,1,8191.930583199192,2421.8310403823853,300,300,0.81438199,[10],10,30,2973.8268651820076,pfs,309997,individuals,23916-dc108,ALL.chr4.250000.vcf,1,initial_data
read,1,98294.59798494932,1507.2620782852173,10,10,0.227645549,[10],10,1,6621.091802173638,pfs,16079,sifting,34213-dc104,ALL.chr1.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf,1,initial_data
read,1,8191.930583199192,2421.8310403823853,300,300,0.803043407,[10],10,30,3015.8158566170573,pfs,309997,individuals,23065-dc108,ALL.chr4.250000.vcf,1,initial_data
write,0,16108.2,0.07680988311767578,300,300,7.187e-05,[10],10,30,1068.7335900608846,pfs,5,individuals,23065-dc108,chr4n-4001-4201.tar.gz,1,final_data
read,1,8191.930583199192,2421.8310403823853,300,300,0.803043407,[10],10,30,3015.8158566170573,pfs,309997,individuals,23065-dc108,columns.txt,1,initial_data
read,1,8191.912280079227,2421.833441734314,300,300,0.806135627,[10],10,30,3004.250600791663,pfs,309998,individuals,38320-dc104,columns.txt,1,initial_data
read,1,8191.912280079227,2421.833441734314,300,300,0.806135627,[10],10,30,3004.250600791663,pfs,309998,individuals,38320-dc104,ALL.chr1.250000.vcf,1,initial_data
write,0,15993.666666666666,0.09151649475097656,300,300,8.7309e-05,[10],10,30,1048.1908480337258,pfs,6,individuals,38320-dc104,chr1n-2001-2201.tar.gz,1,final_data
write,0,16110.6,0.07682132720947266,300,300,8.1868e-05,[10],10,30,938.3559780313757,pfs,5,individuals,38365-dc105,chr2n-2401-2601.tar.gz,1,final_data
read,1,8191.921474379654,2421.75803565979,300,300,0.879353883,[10],10,30,2754.019834878912,pfs,309988,individuals,38365-dc105,ALL.chr2.250000.vcf,1,initial_data
read,1,8191.921474379654,2421.75803565979,300,300,0.879353883,[10],10,30,2754.019834878912,pfs,309988,individuals,38365-dc105,columns.txt,1,initial_data
read,1,8191.912280079227,2421.833441734314,300,300,0.805395252,[10],10,30,3007.0123156553127,pfs,309998,individuals,37295-dc104,columns.txt,1,initial_data
